dx,dy,dz,gFlops,gpu_comp
32,256,256,140.163193,0.972544
64,256,256,146.982269,1.854848
96,256,256,148.132278,2.760672
128,256,256,147.020309,3.708736
160,256,256,148.624298,4.585888
192,256,256,96.572014,8.469216
224,256,256,95.920128,9.947904
256,256,256,96.122574,11.345088
288,256,256,95.732002,12.815296
320,256,256,95.542099,14.267520
352,256,256,96.467148,15.543776
384,256,256,96.554138,16.941568
416,256,256,96.327690,18.396511
448,256,256,95.125908,20.061920
480,256,256,93.080467,21.967264
512,256,256,92.284721,23.633793
544,256,256,92.307762,25.104639
576,256,256,92.400665,26.554655
608,256,256,91.645042,28.261024
640,256,256,91.763977,29.709888
672,256,256,92.126938,31.072479
704,256,256,103.758202,28.903040
736,256,256,110.972786,28.252352
768,256,256,111.400406,29.367552
800,256,256,110.565468,30.822208
832,256,256,114.332268,30.999008
864,256,256,116.369049,31.627840
896,256,256,115.553207,33.030815
928,256,256,117.689819,33.589409
960,256,256,118.499168,34.510338
992,256,256,118.317116,35.715553
1024,256,256,116.031128,37.594017
1056,256,256,116.145683,38.730591
1088,256,256,116.455421,39.798111
1120,256,256,116.624504,40.909248
1152,256,256,116.321098,42.187840
1184,256,256,116.318207,43.360802
1216,256,256,117.121368,44.227329
1248,256,256,118.279686,44.946690
1280,256,256,119.830940,45.502399
1312,256,256,120.401329,46.419006
1344,256,256,119.307976,47.986942
1376,256,256,117.493607,49.888161
1408,256,256,116.294838,51.574558
1440,256,256,115.609642,53.059326
1472,256,256,116.284012,53.923874
1504,256,256,116.121620,55.173183
1536,256,256,116.643501,56.094975
1568,256,256,117.200012,56.991711
1600,256,256,116.421768,58.543552
1632,256,256,115.711334,60.081055
1664,256,256,115.904488,61.157024
1696,256,256,116.165939,62.192833
1728,256,256,115.823669,63.553535
1760,256,256,115.672279,64.815170
1792,256,256,115.882645,65.873825
1824,256,256,116.219940,66.855553
1856,256,256,117.033112,67.555779
1888,256,256,118.170609,68.059036
1920,256,256,119.132042,68.654015
1952,256,256,119.840149,69.385826
1984,256,256,121.056908,69.814461
2016,256,256,120.392441,71.332031
2048,256,256,119.027870,73.295036
