dx,dy,dz,gFlops,gpu_comp
32,256,256,157.234009,4.868288
64,256,256,157.332260,9.730496
96,256,256,158.627029,14.476608
128,256,256,157.963440,19.383232
160,256,256,158.015717,24.221024
192,256,256,102.207481,44.935680
224,256,256,101.849831,52.609055
256,256,256,102.302940,59.858337
288,256,256,106.212143,64.862114
320,256,256,109.456528,69.932831
352,256,256,109.257820,77.066017
384,256,256,109.316177,84.027138
416,256,256,109.429802,90.934883
448,256,256,109.877190,97.531136
480,256,256,122.584999,93.664864
512,256,256,137.534470,89.049438
544,256,256,151.457138,85.917564
576,256,256,157.647995,87.399071
608,256,256,158.138748,91.968285
640,256,256,157.867264,96.975197
672,256,256,157.791321,101.872963
704,256,256,158.827393,106.027870
736,256,256,156.706726,112.347389
768,256,256,157.934540,116.320671
800,256,256,155.866959,122.774658
832,256,256,158.387894,125.653374
864,256,256,157.147247,131.516357
896,256,256,158.504211,135.219711
928,256,256,157.382553,141.047104
960,256,256,159.591827,143.890915
992,256,256,157.379303,150.777603
1024,256,256,158.696625,154.349442
1056,256,256,156.588943,161.315323
1088,256,256,157.836456,164.890015
1120,256,256,156.615311,171.063202
1152,256,256,157.953094,174.460510
1184,256,256,155.266617,182.409058
1216,256,256,157.427780,184.767258
1248,256,256,155.389481,192.116989
1280,256,256,158.147400,193.606842
1312,256,256,154.898529,202.609283
1344,256,256,158.550690,202.770111
1376,256,256,155.924133,211.094971
1408,256,256,158.158600,212.952454
1440,256,256,155.957230,220.866470
1472,256,256,157.689346,223.294617
1504,256,256,157.262283,228.768417
1536,256,256,157.447083,233.361603
1568,256,256,157.919540,237.510590
1600,256,256,156.818680,244.059097
1632,256,256,158.212952,246.746460
1664,256,256,156.151932,254.905243
1696,256,256,158.204269,256.436859
1728,256,256,157.676987,262.149017
1760,256,256,157.804871,266.787231
1792,256,256,157.362610,272.401337
1824,256,256,157.846130,276.416321
1856,256,256,157.101288,282.599274
1888,256,256,157.965378,285.899170
1920,256,256,157.884567,290.893707
1952,256,256,158.208176,295.137024
1984,256,256,159.719238,297.137329
2016,256,256,158.335114,304.569275
2048,256,256,157.827744,310.398346
