dx,dy,dz,gFlops,gpu_comp
32,256,256,151.202484,1.733728
64,256,256,154.077637,3.402752
96,256,256,155.245590,5.065728
128,256,256,154.406540,6.791008
160,256,256,155.320374,8.438816
192,256,256,100.436470,15.660288
224,256,256,100.080109,18.335392
256,256,256,100.384003,20.891296
288,256,256,99.826012,23.634081
320,256,256,100.419472,26.104897
352,256,256,100.238274,28.767296
384,256,256,100.201820,31.393921
416,256,256,100.369446,33.953281
448,256,256,102.892326,35.668510
480,256,256,109.887840,35.783394
512,256,256,116.618225,35.966110
544,256,256,117.188301,38.028095
576,256,256,116.878670,40.371712
608,256,256,117.294113,42.463650
640,256,256,127.355270,41.167358
672,256,256,140.434982,39.199806
704,256,256,150.923676,38.212479
736,256,256,150.547440,40.049248
768,256,256,151.000214,41.665215
800,256,256,149.831802,43.739712
832,256,256,151.122025,45.100929
864,256,256,150.432449,47.050274
896,256,256,150.368973,48.813473
928,256,256,150.677246,50.453377
960,256,256,151.011002,52.077793
992,256,256,151.329178,53.700577
1024,256,256,150.764389,55.640511
1056,256,256,150.414963,57.512577
1088,256,256,150.836807,59.089664
1120,256,256,150.210968,61.081024
1152,256,256,151.035156,62.483360
1184,256,256,149.812302,64.743202
1216,256,256,151.112000,65.921120
1248,256,256,150.174988,68.078018
1280,256,256,152.035431,68.969185
1312,256,256,149.950485,71.676353
1344,256,256,152.209869,72.334656
1376,256,256,150.376358,74.959869
1408,256,256,151.236053,76.267105
1440,256,256,150.217728,78.529213
1472,256,256,151.197571,79.754082
1504,256,256,150.838257,81.681984
1536,256,256,151.120789,83.263939
1568,256,256,151.316254,84.888802
1600,256,256,150.441940,87.124641
1632,256,256,150.889862,88.603325
1664,256,256,150.288116,90.702370
1696,256,256,151.074966,91.965149
1728,256,256,150.926712,93.792381
1760,256,256,150.911942,95.538628
1792,256,256,150.700180,97.412384
1824,256,256,150.621948,99.203392
1856,256,256,150.929062,100.738403
1888,256,256,151.434540,102.133217
1920,256,256,151.624664,103.734047
1952,256,256,151.135956,105.803970
1984,256,256,153.022583,106.212608
2016,256,256,152.233475,108.485153
2048,256,256,151.637756,110.640099
