dx,dy,dz,gFlops,gpu_comp
32,256,256,139.648575,0.976128
64,256,256,146.391281,1.862336
96,256,256,147.965912,2.763776
128,256,256,146.655884,3.717952
160,256,256,148.394424,4.592992
192,256,256,96.404457,8.483936
224,256,256,95.863388,9.953792
256,256,256,95.983414,11.361536
288,256,256,95.636238,12.828128
320,256,256,95.428452,14.284512
352,256,256,96.352097,15.562336
384,256,256,96.438293,16.961920
416,256,256,96.284477,18.404768
448,256,256,95.113319,20.064575
480,256,256,93.015427,21.982624
512,256,256,92.227158,23.648544
544,256,256,92.325874,25.099712
576,256,256,101.583183,24.154272
608,256,256,100.896759,25.669632
640,256,256,100.762970,27.056543
672,256,256,110.130165,25.992992
704,256,256,113.503830,26.421375
736,256,256,115.821930,27.069504
768,256,256,117.445877,27.855871
800,256,256,115.902283,29.402975
832,256,256,116.290573,30.476992
864,256,256,115.952110,31.741568
896,256,256,115.567986,33.026592
928,256,256,117.658554,33.598335
960,256,256,118.431526,34.530048
992,256,256,118.248360,35.736320
1024,256,256,115.994591,37.605858
1056,256,256,116.105583,38.743969
1088,256,256,116.459541,39.796703
1120,256,256,116.618935,40.911201
1152,256,256,116.283173,42.201599
1184,256,256,116.319321,43.360386
1216,256,256,117.118408,44.228447
1248,256,256,118.245094,44.959839
1280,256,256,119.842560,45.497986
1312,256,256,120.360832,46.434624
1344,256,256,119.292137,47.993313
1376,256,256,117.480194,49.893856
1408,256,256,116.295265,51.574368
1440,256,256,115.601273,53.063168
1472,256,256,116.250908,53.939232
1504,256,256,116.094620,55.186016
1536,256,256,116.637909,56.097664
1568,256,256,117.187309,56.997887
1600,256,256,116.425468,58.541695
1632,256,256,115.679848,60.097408
1664,256,256,115.895638,61.161697
1696,256,256,116.181839,62.184319
1728,256,256,115.805359,63.563583
1760,256,256,115.678909,64.811455
1792,256,256,115.837234,65.899651
1824,256,256,116.217659,66.856865
1856,256,256,117.050140,67.545952
1888,256,256,118.186951,68.049629
1920,256,256,119.084465,68.681442
1952,256,256,119.816948,69.399261
1984,256,256,121.055397,69.815331
2016,256,256,120.408157,71.322723
2048,256,256,119.002975,73.310371
