dx,dy,dz,gFlops,gpu_comp
32,256,256,156.539108,4.086080
64,256,256,157.137192,8.141056
96,256,256,158.576218,12.100768
128,256,256,158.001389,16.193056
160,256,256,158.157730,20.221312
192,256,256,102.053978,37.605473
224,256,256,101.789589,43.987007
256,256,256,102.219406,50.059486
288,256,256,101.479767,56.727390
320,256,256,102.218239,62.575073
352,256,256,113.870407,61.789055
384,256,256,113.884628,67.397827
416,256,256,114.064255,72.899330
448,256,256,114.617203,78.128227
480,256,256,114.248390,83.979042
512,256,256,125.938805,81.262497
544,256,256,127.546165,85.253311
576,256,256,143.596832,80.178398
608,256,256,144.031006,84.377632
640,256,256,158.004761,80.963554
672,256,256,157.883850,85.076836
704,256,256,158.998245,88.503426
736,256,256,156.705490,93.880066
768,256,256,158.102158,97.096413
800,256,256,155.988800,102.512383
832,256,256,158.593170,104.862114
864,256,256,157.204437,109.857246
896,256,256,158.512604,112.985825
928,256,256,157.405975,117.843742
960,256,256,159.225723,120.514076
992,256,256,157.444321,125.940224
1024,256,256,158.718094,128.959488
1056,256,256,156.597961,134.789978
1088,256,256,157.814072,137.804352
1120,256,256,156.615738,142.942841
1152,256,256,157.947220,145.787491
1184,256,256,155.379318,152.313446
1216,256,256,157.458527,154.364410
1248,256,256,155.481110,160.441498
1280,256,256,158.294418,161.630814
1312,256,256,154.946030,169.251740
1344,256,256,158.581024,169.405624
1376,256,256,156.030075,176.274658
1408,256,256,158.271988,177.819077
1440,256,256,156.114487,184.373734
1472,256,256,157.692932,186.584412
1504,256,256,157.373123,191.028000
1536,256,256,157.579132,194.837372
1568,256,256,158.056396,198.295898
1600,256,256,156.819473,203.938751
1632,256,256,158.407227,205.932510
1664,256,256,156.347885,212.736038
1696,256,256,158.380219,214.044800
1728,256,256,157.838165,218.832321
1760,256,256,157.924377,222.763107
1792,256,256,157.460541,227.481476
1824,256,256,158.036407,230.699936
1856,256,256,157.182892,236.021988
1888,256,256,158.011230,238.832703
1920,256,256,158.039856,242.836731
1952,256,256,158.440994,246.258942
1984,256,256,160.056854,247.769119
2016,256,256,158.587402,254.098206
2048,256,256,158.012985,259.069885
