dx,dy,dz,gFlops,gpu_comp
32,256,256,156.670410,4.082656
64,256,256,157.222488,8.136640
96,256,256,158.596771,12.099200
128,256,256,157.948334,16.198496
160,256,256,158.193283,20.216768
192,256,256,102.068489,37.600128
224,256,256,101.795959,43.984257
256,256,256,102.231232,50.053696
288,256,256,101.466995,56.734528
320,256,256,111.734901,57.245441
352,256,256,111.621284,63.034081
384,256,256,122.254265,62.783710
416,256,256,134.975922,61.605122
448,256,256,155.836319,57.463104
480,256,256,158.601135,60.494335
512,256,256,157.531799,64.965309
544,256,256,158.033386,68.806557
576,256,256,157.793472,72.964767
608,256,256,158.236588,76.802689
640,256,256,157.939270,80.997124
672,256,256,157.902084,85.067009
704,256,256,159.029541,88.486015
736,256,256,156.715591,93.874016
768,256,256,158.129105,97.079872
800,256,256,156.061295,102.464767
832,256,256,158.568359,104.878525
864,256,256,157.308731,109.784416
896,256,256,158.570404,112.944641
928,256,256,157.502335,117.771645
960,256,256,159.364136,120.409409
992,256,256,157.484283,125.908257
1024,256,256,158.827026,128.871033
1056,256,256,156.739502,134.668259
1088,256,256,157.872314,137.753510
1120,256,256,156.683868,142.880676
1152,256,256,157.999756,145.739014
1184,256,256,155.404861,152.288422
1216,256,256,157.495926,154.327744
1248,256,256,155.442017,160.481857
1280,256,256,158.299240,161.625885
1312,256,256,154.981308,169.213211
1344,256,256,158.672516,169.307938
1376,256,256,156.014511,176.292252
1408,256,256,158.369476,177.709625
1440,256,256,156.177216,184.299683
1472,256,256,157.765854,186.498169
1504,256,256,157.396973,190.999069
1536,256,256,157.636414,194.766586
1568,256,256,158.114532,198.223007
1600,256,256,156.895859,203.839462
1632,256,256,158.475739,205.843491
1664,256,256,156.348343,212.735428
1696,256,256,158.500946,213.881760
1728,256,256,157.895935,218.752258
1760,256,256,158.050980,222.584671
1792,256,256,157.449722,227.497116
1824,256,256,158.011658,230.736069
1856,256,256,157.156052,236.062302
1888,256,256,158.104065,238.692474
1920,256,256,158.030167,242.851624
1952,256,256,158.504440,246.160385
1984,256,256,160.056931,247.768997
2016,256,256,158.588928,254.095779
2048,256,256,158.028519,259.044434
