dx,dy,dz,gFlops,gpu_comp
32,256,256,156.675308,4.082528
64,256,256,157.138428,8.140992
96,256,256,158.633698,12.096384
128,256,256,158.026688,16.190464
160,256,256,158.218323,20.213568
192,256,256,102.052589,37.605984
224,256,256,101.796410,43.984062
256,256,256,102.229401,50.054592
288,256,256,101.515900,56.707199
320,256,256,111.768890,57.228031
352,256,256,111.622925,63.033154
384,256,256,111.622322,68.763809
416,256,256,111.852020,74.341148
448,256,256,112.345772,79.707840
480,256,256,111.966309,85.690689
512,256,256,124.119774,82.453438
544,256,256,138.058823,78.761597
576,256,256,137.755096,83.578499
608,256,256,138.219543,87.925308
640,256,256,137.933823,92.744675
672,256,256,151.247818,88.809601
704,256,256,159.004929,88.499710
736,256,256,156.724030,93.868958
768,256,256,158.072250,97.114784
800,256,256,156.069382,102.459457
832,256,256,158.549194,104.891197
864,256,256,157.239761,109.832573
896,256,256,158.555130,112.955521
928,256,256,157.488205,117.782211
960,256,256,159.345154,120.423744
992,256,256,157.396118,125.978783
1024,256,256,158.838226,128.861954
1056,256,256,156.730331,134.676132
1088,256,256,157.827896,137.792282
1120,256,256,156.653641,142.908249
1152,256,256,157.985046,145.752579
1184,256,256,155.385864,152.307037
1216,256,256,157.498520,154.325211
1248,256,256,155.465210,160.457916
1280,256,256,158.281464,161.644028
1312,256,256,155.025406,169.165085
1344,256,256,158.623108,169.360672
1376,256,256,155.995560,176.313660
1408,256,256,158.299454,177.788223
1440,256,256,156.079895,184.414597
1472,256,256,157.726013,186.545273
1504,256,256,157.401077,190.994080
1536,256,256,157.560013,194.861023
1568,256,256,158.082596,198.263046
1600,256,256,156.860794,203.885025
1632,256,256,158.370148,205.980743
1664,256,256,156.298187,212.803680
1696,256,256,158.403809,214.012924
1728,256,256,157.824203,218.851685
1760,256,256,158.009613,222.642944
1792,256,256,157.525497,227.387680
1824,256,256,157.990799,230.766525
1856,256,256,157.173798,236.035645
1888,256,256,158.056290,238.764633
1920,256,256,158.014648,242.875458
1952,256,256,158.367447,246.373306
1984,256,256,159.978470,247.890503
2016,256,256,158.587433,254.098175
2048,256,256,157.930069,259.205902
