dx,dy,dz,gFlops,gpu_comp
32,256,256,156.778534,4.079840
64,256,256,157.050156,8.145568
96,256,256,158.522568,12.104864
128,256,256,157.859146,16.207647
160,256,256,158.118195,20.226368
192,256,256,140.966125,27.224895
224,256,256,140.639725,31.836096
256,256,256,141.269089,36.222015
288,256,256,140.146011,41.076321
320,256,256,122.319832,52.291714
352,256,256,122.127121,57.611649
384,256,256,132.369873,57.985825
416,256,256,132.656586,62.682209
448,256,256,133.212311,67.222305
480,256,256,146.919601,65.304222
512,256,256,157.338348,65.045181
544,256,256,157.927765,68.852577
576,256,256,157.698929,73.008514
608,256,256,158.083725,76.876961
640,256,256,157.882339,81.026337
672,256,256,157.772537,85.136864
704,256,256,158.941818,88.534851
736,256,256,156.653046,93.911491
768,256,256,158.007690,97.154465
800,256,256,155.912445,102.562592
832,256,256,158.473969,104.940994
864,256,256,157.192123,109.865852
896,256,256,158.487289,113.003876
928,256,256,157.350769,117.885086
960,256,256,159.178635,120.549728
992,256,256,157.337738,126.025536
1024,256,256,158.671432,128.997406
1056,256,256,156.594528,134.792923
1088,256,256,157.767868,137.844711
1120,256,256,156.544540,143.007843
1152,256,256,157.924759,145.808228
1184,256,256,155.359985,152.332413
1216,256,256,157.455414,154.367462
1248,256,256,155.419830,160.504761
1280,256,256,158.236450,161.690018
1312,256,256,154.981689,169.212799
1344,256,256,158.531952,169.458054
1376,256,256,155.956604,176.357697
1408,256,256,158.268387,177.823135
1440,256,256,156.044952,184.455902
1472,256,256,157.665131,186.617310
1504,256,256,157.333572,191.076035
1536,256,256,157.524063,194.905502
1568,256,256,158.076569,198.270599
1600,256,256,156.844482,203.906235
1632,256,256,158.388260,205.957184
1664,256,256,156.244415,212.876923
1696,256,256,158.341614,214.096985
1728,256,256,157.820175,218.857285
1760,256,256,157.968307,222.701157
1792,256,256,157.419556,227.540710
1824,256,256,157.908157,230.887299
1856,256,256,157.117844,236.119705
1888,256,256,158.040604,238.788315
1920,256,256,158.034180,242.845444
1952,256,256,158.425308,246.283325
1984,256,256,160.043106,247.790405
2016,256,256,158.585663,254.100998
2048,256,256,157.906357,259.244843
