dx,dy,dz,gFlops,gpu_comp
32,256,256,154.172943,2.516480
64,256,256,155.884613,4.977696
96,256,256,157.177658,7.405120
128,256,256,156.524582,9.914688
160,256,256,157.157410,12.343456
192,256,256,101.460945,22.943199
224,256,256,101.187889,26.839296
256,256,256,101.464523,30.589855
288,256,256,100.836166,34.628033
320,256,256,101.529625,38.212799
352,256,256,101.381508,42.095490
384,256,256,103.608398,44.935329
416,256,256,103.839119,48.571777
448,256,256,104.198067,52.127872
480,256,256,103.924042,55.998562
512,256,256,115.597412,53.699905
544,256,256,116.119957,56.799393
576,256,256,115.892700,60.258465
608,256,256,116.192017,63.442303
640,256,256,126.462212,61.357952
672,256,256,126.398361,64.458397
704,256,256,140.875336,60.588383
736,256,256,138.969727,64.210976
768,256,256,147.233307,63.242176
800,256,256,145.510193,66.657379
832,256,256,156.714691,64.367294
864,256,256,155.487564,67.370499
896,256,256,156.674484,69.336418
928,256,256,155.793121,72.218979
960,256,256,157.359207,73.965759
992,256,256,155.742477,77.224701
1024,256,256,156.932205,79.111488
1056,256,256,155.275986,82.453918
1088,256,256,156.226624,84.435585
1120,256,256,154.991714,87.611519
1152,256,256,156.267197,89.379166
1184,256,256,153.911957,93.267647
1216,256,256,155.855194,94.594078
1248,256,256,154.149612,98.157570
1280,256,256,156.700500,99.035583
1312,256,256,153.684616,103.503517
1344,256,256,156.901794,103.853951
1376,256,256,154.511292,107.971680
1408,256,256,156.624039,108.992317
1440,256,256,154.902542,112.708221
1472,256,256,156.129913,114.307137
1504,256,256,155.778564,117.055489
1536,256,256,155.873764,119.473022
1568,256,256,156.355255,121.586464
1600,256,256,155.379822,124.846687
1632,256,256,156.657974,126.304642
1664,256,256,154.861298,130.275299
1696,256,256,156.654587,131.260605
1728,256,256,156.193954,134.131622
1760,256,256,156.342255,136.485947
1792,256,256,155.814117,139.438553
1824,256,256,156.317596,141.471390
1856,256,256,155.621887,144.596893
1888,256,256,156.422546,146.337051
1920,256,256,156.426575,148.813507
1952,256,256,156.712799,151.017410
1984,256,256,158.084961,152.160797
2016,256,256,156.914215,155.768600
2048,256,256,156.358047,158.803970
