dx,dy,dz,gFlops,gpu_comp
32,256,256,157.011093,4.875200
64,256,256,157.241257,9.736128
96,256,256,158.645630,14.474912
128,256,256,157.926926,19.387712
160,256,256,158.032623,24.218431
192,256,256,102.183472,44.946239
224,256,256,101.844063,52.612034
256,256,256,102.259865,59.883553
288,256,256,101.505692,67.869537
320,256,256,114.147034,67.059166
352,256,256,113.962318,73.884644
384,256,256,126.581261,72.566238
416,256,256,140.624252,70.762947
448,256,256,155.272156,69.017181
480,256,256,154.832901,74.156769
512,256,256,153.818741,79.622078
544,256,256,157.968796,82.375938
576,256,256,157.682404,87.379997
608,256,256,158.175949,91.946655
640,256,256,157.910248,96.948799
672,256,256,157.775925,101.882912
704,256,256,158.940796,105.952225
736,256,256,156.631058,112.401665
768,256,256,158.014999,116.261436
800,256,256,155.841370,122.794815
832,256,256,158.408859,125.636734
864,256,256,157.122940,131.536697
896,256,256,158.459137,135.258179
928,256,256,157.341110,141.084259
960,256,256,159.481750,143.990234
992,256,256,157.301254,150.852417
1024,256,256,158.661362,154.383743
1056,256,256,156.519821,161.386566
1088,256,256,157.814468,164.912994
1120,256,256,156.597794,171.082336
1152,256,256,157.918243,174.499008
1184,256,256,155.292343,182.378845
1216,256,256,157.410294,184.787781
1248,256,256,155.373718,192.136475
1280,256,256,158.145905,193.608673
1312,256,256,154.962708,202.525375
1344,256,256,158.537170,202.787399
1376,256,256,155.967865,211.035782
1408,256,256,158.246048,212.834778
1440,256,256,156.067886,220.709854
1472,256,256,157.650009,223.350342
1504,256,256,157.398773,228.570023
1536,256,256,157.515213,233.260666
1568,256,256,158.100067,237.239395
1600,256,256,156.838486,244.028259
1632,256,256,158.388962,246.472260
1664,256,256,156.193039,254.838150
1696,256,256,158.401245,256.117981
1728,256,256,157.874069,261.821747
1760,256,256,157.870193,266.676849
1792,256,256,157.330460,272.457001
1824,256,256,157.818726,276.464325
1856,256,256,157.166519,282.481964
1888,256,256,157.993439,285.848389
1920,256,256,157.962082,290.750977
1952,256,256,158.275864,295.010803
1984,256,256,159.788971,297.007660
2016,256,256,158.384689,304.473938
2048,256,256,157.815918,310.421600
