dx,dy,dz,gFlops,gpu_comp
32,256,256,153.969315,2.519808
64,256,256,155.949783,4.975616
96,256,256,157.274841,7.400544
128,256,256,156.553894,9.912832
160,256,256,157.228333,12.337888
192,256,256,101.498886,22.934624
224,256,256,101.218552,26.831167
256,256,256,101.508583,30.576576
288,256,256,100.899010,34.606464
320,256,256,101.592751,38.189056
352,256,256,101.357170,42.105598
384,256,256,101.344193,45.939262
416,256,256,113.274162,44.526047
448,256,256,116.715858,46.537151
480,256,256,126.914864,45.854336
512,256,256,138.715317,44.750431
544,256,256,139.256104,47.362686
576,256,256,139.007278,50.238495
608,256,256,139.402695,52.879105
640,256,256,152.711075,50.811394
672,256,256,156.151779,52.176384
704,256,256,157.112167,54.326847
736,256,256,155.069199,57.544514
768,256,256,156.265610,59.586720
800,256,256,154.528290,62.767326
832,256,256,156.757782,64.349602
864,256,256,155.576462,67.332001
896,256,256,156.719543,69.316483
928,256,256,155.817154,72.207840
960,256,256,157.419952,73.937218
992,256,256,155.765076,77.213501
1024,256,256,156.982681,79.086044
1056,256,256,155.325165,82.427811
1088,256,256,156.268616,84.412895
1120,256,256,155.046860,87.580353
1152,256,256,156.344116,89.335197
1184,256,256,153.978622,93.227264
1216,256,256,155.894852,94.570015
1248,256,256,154.216385,98.115074
1280,256,256,156.709564,99.029854
1312,256,256,153.741302,103.465347
1344,256,256,156.910873,103.847939
1376,256,256,154.538788,107.952477
1408,256,256,156.639771,108.981377
1440,256,256,154.911957,112.701378
1472,256,256,156.186234,114.265923
1504,256,256,155.780746,117.053856
1536,256,256,155.918610,119.438660
1568,256,256,156.401733,121.550339
1600,256,256,155.419144,124.815102
1632,256,256,156.659637,126.303299
1664,256,256,154.889420,130.251648
1696,256,256,156.670959,131.246887
1728,256,256,156.194000,134.131577
1760,256,256,156.346649,136.482117
1792,256,256,155.853348,139.403458
1824,256,256,156.383820,141.411484
1856,256,256,155.682312,144.540771
1888,256,256,156.475540,146.287491
1920,256,256,156.443527,148.797379
1952,256,256,156.775589,150.956924
1984,256,256,158.175797,152.073410
2016,256,256,156.985352,155.698013
2048,256,256,156.417755,158.743362
