dx,dy,dz,gFlops,gpu_comp
32,256,256,155.679535,3.300384
64,256,256,156.859741,6.551104
96,256,256,158.258957,9.739776
128,256,256,157.503693,13.048640
160,256,256,158.040558,16.255392
192,256,256,101.366936,30.412416
224,256,256,101.558456,35.414242
256,256,256,101.927582,40.326847
288,256,256,101.253868,45.669567
320,256,256,102.070808,50.337826
352,256,256,108.911781,51.893600
384,256,256,108.880829,56.627296
416,256,256,109.082939,61.232574
448,256,256,114.386803,62.885151
480,256,256,126.475525,60.936958
512,256,256,125.597610,65.453758
544,256,256,126.058640,69.290276
576,256,256,137.417969,67.301537
608,256,256,151.019714,64.642174
640,256,256,150.778580,68.153214
672,256,256,150.746643,71.576035
704,256,256,158.465820,71.331779
736,256,256,156.119568,75.694878
768,256,256,157.429382,78.328796
800,256,256,155.541214,82.582977
832,256,256,157.954224,84.574242
864,256,256,156.749542,88.502083
896,256,256,158.022095,91.040833
928,256,256,156.836121,95.005310
960,256,256,158.971466,96.961220
992,256,256,156.918442,101.504128
1024,256,256,158.234238,103.907166
1056,256,256,156.301254,108.479454
1088,256,256,157.438049,110.959679
1120,256,256,156.117584,115.189316
1152,256,256,157.509918,117.433121
1184,256,256,154.837509,122.778275
1216,256,256,157.031357,124.334946
1248,256,256,155.009308,129.271515
1280,256,256,157.863068,130.189346
1312,256,256,154.663254,136.204895
1344,256,256,158.042374,136.543716
1376,256,256,155.573044,142.013657
1408,256,256,157.873779,143.198563
1440,256,256,155.838791,148.365509
1472,256,256,157.290527,150.262726
1504,256,256,156.856125,153.954498
1536,256,256,157.015182,157.070847
1568,256,256,157.575592,159.772903
1600,256,256,156.415833,164.242401
1632,256,256,157.950516,165.899521
1664,256,256,155.880554,171.398651
1696,256,256,157.921478,172.437088
1728,256,256,157.297623,176.387421
1760,256,256,157.522888,179.396927
1792,256,256,156.949432,183.326080
1824,256,256,157.517044,185.927353
1856,256,256,156.725922,190.144226
1888,256,256,157.540634,192.422302
1920,256,256,157.525970,195.701920
1952,256,256,157.966507,198.408737
1984,256,256,159.185349,200.117279
2016,256,256,158.062973,204.788895
2048,256,256,157.508301,208.772125
