dx,dy,dz,gFlops,gpu_comp
32,256,256,139.836517,0.974816
64,256,256,146.610443,1.859552
96,256,256,147.900833,2.764992
128,256,256,146.601624,3.719328
160,256,256,148.452347,4.591200
192,256,256,96.411003,8.483360
224,256,256,95.814095,9.958912
256,256,256,96.004509,11.359040
288,256,256,95.640770,12.827520
320,256,256,95.382507,14.291392
352,256,256,96.356651,15.561600
384,256,256,96.479065,16.954752
416,256,256,96.288155,18.404064
448,256,256,95.098755,20.067648
480,256,256,92.958725,21.996033
512,256,256,92.169914,23.663233
544,256,256,92.345070,25.094496
576,256,256,103.629356,23.677343
608,256,256,102.774483,25.200640
640,256,256,107.282379,25.412352
672,256,256,111.879539,25.586559
704,256,256,113.605370,26.397760
736,256,256,115.799477,27.074753
768,256,256,116.086693,28.182016
800,256,256,114.733765,29.702433
832,256,256,116.743248,30.358816
864,256,256,116.355988,31.631392
896,256,256,115.559250,33.029087
928,256,256,117.703720,33.585442
960,256,256,118.441734,34.527073
992,256,256,118.270706,35.729568
1024,256,256,115.986313,37.608543
1056,256,256,116.102127,38.745121
1088,256,256,116.462349,39.795746
1120,256,256,116.588844,40.921761
1152,256,256,116.300629,42.195263
1184,256,256,116.341560,43.352097
1216,256,256,117.147141,44.217602
1248,256,256,118.267479,44.951328
1280,256,256,119.815941,45.508095
1312,256,256,120.392365,46.422462
1344,256,256,119.316246,47.983616
1376,256,256,117.487045,49.890945
1408,256,256,116.319443,51.563648
1440,256,256,115.578476,53.073631
1472,256,256,116.279327,53.926048
1504,256,256,116.097511,55.184639
1536,256,256,116.665390,56.084450
1568,256,256,117.179550,57.001663
1600,256,256,116.411842,58.548546
1632,256,256,115.672829,60.101055
1664,256,256,115.911774,61.153183
1696,256,256,116.181778,62.184353
1728,256,256,115.818298,63.556480
1760,256,256,115.664055,64.819778
1792,256,256,115.860695,65.886307
1824,256,256,116.206810,66.863106
1856,256,256,117.033562,67.555519
1888,256,256,118.172821,68.057762
1920,256,256,119.102722,68.670914
1952,256,256,119.843575,69.383842
1984,256,256,121.041412,69.823395
2016,256,256,120.367226,71.346977
2048,256,256,119.013680,73.303780
