dx,dy,dz,gFlops,gpu_comp
32,256,256,131.189545,1.998208
64,256,256,134.816666,3.888896
96,256,256,137.228622,5.730816
128,256,256,138.064117,7.594848
160,256,256,138.705933,9.449632
192,256,256,138.832153,11.329248
224,256,256,137.152145,13.379360
256,256,256,128.318542,16.343328
288,256,256,116.110382,20.319424
320,256,256,104.479134,25.090561
352,256,256,104.222710,27.667521
384,256,256,102.567635,30.669792
416,256,256,101.900879,33.443008
448,256,256,103.203880,35.560833
480,256,256,102.063957,38.526432
512,256,256,101.261520,41.420513
544,256,256,101.260963,44.009537
576,256,256,101.165916,46.642113
608,256,256,99.688599,49.962944
640,256,256,99.161987,52.871872
672,256,256,99.579872,55.282497
704,256,256,100.414421,57.433662
736,256,256,100.381134,60.064194
768,256,256,100.789520,62.421726
800,256,256,100.828888,64.997246
832,256,256,101.045219,67.452415
864,256,256,100.996841,70.080292
896,256,256,99.858910,73.504028
928,256,256,98.665466,77.050018
960,256,256,101.610405,77.396797
992,256,256,101.079689,80.396606
1024,256,256,100.508240,83.461891
1056,256,256,100.634285,85.962273
1088,256,256,100.553841,88.638046
1120,256,256,100.766396,91.052574
1152,256,256,102.003784,92.517982
1184,256,256,101.630699,95.436989
1216,256,256,101.524017,98.119362
1248,256,256,102.158035,100.076477
1280,256,256,100.890892,103.931679
1312,256,256,101.933960,105.439873
1344,256,256,101.937096,108.008255
1376,256,256,101.433525,111.128860
1408,256,256,101.034569,114.162270
1440,256,256,101.266159,116.489853
1472,256,256,101.271568,119.072159
1504,256,256,101.462791,121.431389
1536,256,256,101.592125,123.857155
1568,256,256,100.893394,127.313148
1600,256,256,100.267441,130.722397
1632,256,256,100.833473,132.588348
1664,256,256,101.437126,134.383621
1696,256,256,101.200081,137.288742
1728,256,256,101.499352,139.466660
1760,256,256,101.260727,142.384125
1792,256,256,101.592201,144.499908
1824,256,256,99.961700,149.479324
1856,256,256,100.558182,151.199554
1888,256,256,101.031494,153.085892
1920,256,256,100.128311,157.084839
1952,256,256,98.688004,162.033722
1984,256,256,102.594246,158.419495
2016,256,256,100.712112,163.982971
2048,256,256,100.568436,166.823868
