dx,dy,dz,gFlops,gpu_comp
32,256,256,56.478573,2.413568
64,256,256,93.839409,2.905280
96,256,256,112.479935,3.635712
128,256,256,94.600571,5.763808
160,256,256,98.082489,6.948992
192,256,256,114.461571,7.145536
224,256,256,103.773071,9.195104
256,256,256,104.805359,10.405184
288,256,256,115.246399,10.645312
320,256,256,106.489609,12.800768
352,256,256,108.842041,13.776512
384,256,256,115.528656,14.159072
416,256,256,121.440681,14.592256
448,256,256,112.126984,17.020063
480,256,256,116.419189,17.563456
512,256,256,121.269897,17.984991
544,256,256,114.207710,20.290688
576,256,256,115.922249,21.166496
608,256,256,120.164734,21.553600
640,256,256,114.172226,23.878817
672,256,256,116.192398,24.636831
704,256,256,119.728134,25.047808
736,256,256,116.560211,26.898048
768,256,256,117.111015,27.935520
800,256,256,119.980492,28.403551
832,256,256,121.143799,29.256033
864,256,256,116.217018,31.669216
896,256,256,118.891266,32.103424
928,256,256,120.755325,32.736706
960,256,256,118.827187,34.415073
992,256,256,119.383980,35.396385
1024,256,256,120.473885,36.207649
1056,256,256,116.635513,38.567936
1088,256,256,118.973526,38.955776
1120,256,256,120.711403,39.524193
1152,256,256,119.148216,41.186817
1184,256,256,118.924049,42.410686
1216,256,256,120.639198,42.937664
1248,256,256,120.567543,44.093792
1280,256,256,119.552650,45.608318
1312,256,256,121.774803,45.895454
1344,256,256,121.198296,47.238495
1376,256,256,119.137993,49.199585
1408,256,256,120.058907,49.957600
1440,256,256,119.457695,51.350143
1472,256,256,119.831924,52.327328
1504,256,256,119.829086,53.466145
1536,256,256,120.471298,54.312641
1568,256,256,120.546288,55.409664
1600,256,256,120.209702,56.698784
1632,256,256,120.118629,57.876610
1664,256,256,119.885475,59.126209
1696,256,256,120.043411,60.183968
1728,256,256,120.276772,61.200542
1760,256,256,121.008186,61.957119
1792,256,256,120.416039,63.393826
1824,256,256,120.268723,64.604897
1856,256,256,119.993866,65.888893
1888,256,256,119.842155,67.109756
1920,256,256,120.148071,68.073441
1952,256,256,121.477341,68.450691
1984,256,256,122.852753,68.793922
2016,256,256,121.627525,70.607681
2048,256,256,120.897652,72.161469
