dx,dy,dz,gFlops,gpu_comp
32,256,256,97.043739,3.997920
64,256,256,99.777885,7.776736
96,256,256,100.399635,11.592864
128,256,256,99.523972,15.593152
160,256,256,100.208611,19.358273
192,256,256,100.846977,23.082880
224,256,256,100.179794,27.109377
256,256,256,100.707474,30.819807
288,256,256,100.045242,34.901791
320,256,256,100.701004,38.527233
352,256,256,100.706985,42.377441
384,256,256,100.589630,46.283871
416,256,256,100.750694,50.060703
448,256,256,101.427818,53.551617
480,256,256,101.012497,57.612640
512,256,256,100.236115,61.929474
544,256,256,100.791382,65.437569
576,256,256,100.409431,69.550400
608,256,256,100.823471,73.112831
640,256,256,100.609215,77.124771
672,256,256,100.428230,81.126945
704,256,256,101.233986,84.313667
736,256,256,99.739395,89.466972
768,256,256,100.663887,92.499458
800,256,256,99.356079,97.621887
832,256,256,100.927910,99.945602
864,256,256,100.088982,104.659615
896,256,256,100.782440,107.789085
928,256,256,100.360092,112.108513
960,256,256,101.698021,114.448578
992,256,256,100.214149,120.014656
1024,256,256,101.115692,122.781532
1056,256,256,99.721886,128.388199
1088,256,256,100.445000,131.326462
1120,256,256,99.600121,136.335770
1152,256,256,100.687813,138.716217
1184,256,256,99.003143,144.995453
1216,256,256,100.315559,146.966019
1248,256,256,99.080887,152.713120
1280,256,256,100.820259,153.926651
1312,256,256,98.623108,161.289764
1344,256,256,101.106506,161.165405
1376,256,256,99.290764,168.020096
1408,256,256,100.733650,169.464890
1440,256,256,99.527794,175.416229
1472,256,256,100.208778,178.095810
1504,256,256,100.162788,182.051010
1536,256,256,100.323898,185.625854
1568,256,256,100.701927,188.781723
1600,256,256,99.976570,194.032028
1632,256,256,100.874519,196.150909
1664,256,256,99.628784,202.497726
1696,256,256,100.874199,203.843750
1728,256,256,100.620667,208.213181
1760,256,256,100.540344,212.238403
1792,256,256,100.244804,216.734375
1824,256,256,100.588318,219.851257
1856,256,256,99.811020,225.450470
1888,256,256,100.788223,227.113983
1920,256,256,100.672646,231.228516
1952,256,256,100.851875,234.664551
1984,256,256,102.136810,235.510910
2016,256,256,101.092171,241.782394
2048,256,256,100.630859,246.746170
