dx,dy,dz,gFlops,gpu_comp
32,256,256,62.619942,6.195680
64,256,256,82.482887,9.407360
96,256,256,92.766113,12.546816
128,256,256,72.667206,21.356159
160,256,256,79.393364,24.433599
192,256,256,94.026917,24.757153
224,256,256,82.485931,32.924545
256,256,256,85.020744,36.506207
288,256,256,94.251274,37.047329
320,256,256,92.193466,42.082497
352,256,256,88.750168,48.086720
384,256,256,94.198357,49.424191
416,256,256,100.495148,50.188000
448,256,256,90.407242,60.079521
480,256,256,94.451302,61.614784
512,256,256,99.091896,62.644577
544,256,256,91.836967,71.817955
576,256,256,94.859154,73.619843
608,256,256,99.251709,74.270653
640,256,256,95.078659,81.610977
672,256,256,95.253174,85.534531
704,256,256,98.784401,86.404419
736,256,256,97.562294,91.463425
768,256,256,95.569801,97.429886
800,256,256,98.108383,98.863396
832,256,256,100.590202,100.281151
864,256,256,95.545158,109.636894
896,256,256,97.854851,111.013885
928,256,256,99.924187,112.597565
960,256,256,96.685669,120.381790
992,256,256,97.887398,122.867363
1024,256,256,100.563927,123.455200
1056,256,256,97.074280,131.889862
1088,256,256,98.116119,134.443619
1120,256,256,99.835312,136.014587
1152,256,256,99.730896,140.047195
1184,256,256,97.504524,147.223999
1216,256,256,99.473869,148.209564
1248,256,256,99.888954,151.477722
1280,256,256,97.924049,158.479202
1312,256,256,98.882294,160.867004
1344,256,256,100.255493,162.533447
1376,256,256,97.503510,171.099930
1408,256,256,99.025650,172.387833
1440,256,256,99.923790,174.721054
1472,256,256,99.256393,179.804672
1504,256,256,99.406624,183.435837
1536,256,256,100.532127,185.241379
1568,256,256,100.730522,188.728134
1600,256,256,99.219170,195.513184
1632,256,256,100.203484,197.464478
1664,256,256,100.150116,201.443619
1696,256,256,99.350868,206.969254
1728,256,256,99.836899,209.847748
1760,256,256,100.365906,212.607269
1792,256,256,99.474648,218.412384
1824,256,256,100.164902,220.780609
1856,256,256,101.068398,222.645660
1888,256,256,100.271484,228.284378
1920,256,256,100.357307,231.955078
1952,256,256,100.652710,235.128891
1984,256,256,101.260162,237.549820
2016,256,256,100.413132,243.417435
2048,256,256,100.613594,246.788513
