dx,dy,dz,gFlops,gpu_comp
32,256,256,123.843605,6.180864
64,256,256,177.539734,8.622976
96,256,256,196.542313,11.683904
128,256,256,143.040375,21.405439
160,256,256,168.652130,22.693472
192,256,256,199.475800,23.024160
224,256,256,177.959015,30.109312
256,256,256,180.024490,34.015839
288,256,256,199.010101,34.617058
320,256,256,189.095520,40.480095
352,256,256,185.734451,45.333889
384,256,256,200.139648,45.895584
416,256,256,210.432938,47.288158
448,256,256,189.386414,56.585087
480,256,256,201.650253,56.939713
512,256,256,209.610687,58.429119
544,256,256,191.882965,67.816483
576,256,256,199.742294,68.980324
608,256,256,207.550858,70.073181
640,256,256,194.565735,78.683998
672,256,256,200.235672,80.278755
704,256,256,205.579498,81.915421
736,256,256,204.823868,85.954781
768,256,256,200.688232,91.540253
800,256,256,205.831406,92.971779
832,256,256,208.596542,95.408928
864,256,256,201.621277,102.506210
896,256,256,204.886276,104.608734
928,256,256,209.193665,106.113892
960,256,256,202.347336,113.487106
992,256,256,204.255447,116.174500
1024,256,256,208.550339,117.452385
1056,256,256,201.293610,125.489311
1088,256,256,203.626297,127.810883
1120,256,256,207.196533,129.302917
1152,256,256,208.052948,132.449829
1184,256,256,206.950531,136.854141
1216,256,256,206.909470,140.580795
1248,256,256,207.253616,144.040710
1280,256,256,204.395065,149.800186
1312,256,256,204.383240,153.554077
1344,256,256,211.055511,152.326462
1376,256,256,206.646469,159.280731
1408,256,256,207.256119,162.505508
1440,256,256,210.311066,163.784637
1472,256,256,205.603027,171.258087
1504,256,256,207.154251,173.670792
1536,256,256,208.195282,176.479034
1568,256,256,207.864471,180.442398
1600,256,256,208.103928,183.913025
1632,256,256,207.625259,188.023773
1664,256,256,207.363297,191.952698
1696,256,256,208.384216,194.685593
1728,256,256,208.235001,198.501053
1760,256,256,208.997391,201.439484
1792,256,256,208.375198,205.714432
1824,256,256,207.615356,210.154236
1856,256,256,207.211121,214.258331
1888,256,256,208.505310,216.599609
1920,256,256,206.446213,222.467773
1952,256,256,201.151871,232.128540
1984,256,256,207.412643,228.812225
2016,256,256,207.025528,232.937500
2048,256,256,208.293610,235.194305
