dx,dy,dz,gFlops,gpu_comp
32,256,256,121.591736,2.155936
64,256,256,124.133430,4.223584
96,256,256,125.533142,6.264736
128,256,256,126.282364,8.303424
160,256,256,126.633942,10.350464
192,256,256,126.698372,12.414240
224,256,256,126.435364,14.513408
256,256,256,124.861160,16.795872
288,256,256,118.821457,19.855808
320,256,256,109.315292,23.980543
352,256,256,108.999687,26.454975
384,256,256,108.557106,28.977633
416,256,256,108.328590,31.458656
448,256,256,108.610069,33.790752
480,256,256,108.246483,36.325985
512,256,256,108.355667,38.708672
544,256,256,108.156044,41.203873
576,256,256,108.225937,43.599457
608,256,256,107.804031,46.201759
640,256,256,107.628601,48.712704
672,256,256,107.978165,50.982754
704,256,256,108.136520,53.332287
736,256,256,108.171349,55.738529
768,256,256,108.087181,58.207233
800,256,256,107.811378,60.787647
832,256,256,107.976570,63.122433
864,256,256,107.966690,65.556221
896,256,256,107.635765,68.193245
928,256,256,107.318176,70.837730
960,256,256,108.043465,72.788483
992,256,256,108.073601,75.193794
1024,256,256,107.569565,77.983101
1056,256,256,107.910637,80.165886
1088,256,256,107.978394,82.543327
1120,256,256,107.904030,85.029633
1152,256,256,108.135620,87.271744
1184,256,256,107.934952,89.862717
1216,256,256,107.964394,92.266273
1248,256,256,108.111870,94.565155
1280,256,256,108.333031,96.791901
1312,256,256,109.028252,98.579071
1344,256,256,108.288750,101.673058
1376,256,256,107.826790,104.539810
1408,256,256,107.955894,106.843040
1440,256,256,107.911453,109.316292
1472,256,256,108.157288,111.491554
1504,256,256,107.920662,114.165054
1536,256,256,107.812737,116.710815
1568,256,256,107.726936,119.237183
1600,256,256,107.638809,121.770210
1632,256,256,107.625259,124.221245
1664,256,256,107.947083,126.279358
1696,256,256,107.917999,128.742493
1728,256,256,107.976700,131.100281
1760,256,256,107.922020,133.595718
1792,256,256,107.910316,136.039490
1824,256,256,107.448746,139.063583
1856,256,256,107.826553,141.007492
1888,256,256,107.741058,143.552475
1920,256,256,107.790138,145.919098
1952,256,256,107.748177,148.408859
1984,256,256,109.021820,149.079590
2016,256,256,108.175247,152.669601
2048,256,256,107.783646,155.656418
