dx,dy,dz,gFlops,gpu_comp
32,256,256,101.805008,7.539488
64,256,256,101.006332,15.198208
96,256,256,78.077377,29.492191
128,256,256,88.951599,34.515743
160,256,256,82.967522,46.256512
192,256,256,85.594147,53.804447
224,256,256,81.985519,65.534782
256,256,256,85.980202,71.417152
288,256,256,81.661713,84.593117
320,256,256,83.113853,92.350143
352,256,256,82.328606,102.554077
384,256,256,83.873055,109.817055
416,256,256,85.901260,116.159523
448,256,256,83.539101,128.632065
480,256,256,85.468887,134.708252
512,256,256,83.550865,146.987366
544,256,256,84.679565,154.092422
576,256,256,82.894020,166.671097
608,256,256,84.008896,173.595840
640,256,256,82.899101,185.178757
672,256,256,83.803200,192.340027
704,256,256,82.471634,204.752441
736,256,256,83.924072,210.354721
768,256,256,84.964500,216.812698
800,256,256,83.426071,230.011322
832,256,256,84.367554,236.542343
864,256,256,83.222855,249.018814
896,256,256,84.215736,255.197113
928,256,256,83.175629,267.616516
960,256,256,83.971779,274.219849
992,256,256,83.089066,286.370850
1024,256,256,83.875252,292.837799
1056,256,256,82.919685,305.469116
1088,256,256,83.614601,312.110077
1120,256,256,84.394089,318.322266
1152,256,256,83.528122,330.811646
1184,256,256,84.072182,337.800598
1216,256,256,83.251320,350.351074
1248,256,256,84.089867,355.985199
1280,256,256,83.336891,368.411926
1312,256,256,83.824493,375.425629
1344,256,256,83.135033,387.771790
1376,256,256,83.591171,394.838074
1408,256,256,82.916504,407.307770
1440,256,256,83.599869,413.159668
1472,256,256,84.177742,419.441650
1504,256,256,83.509293,431.990356
1536,256,256,83.972908,438.745850
1568,256,256,83.525848,450.283661
1600,256,256,83.893051,457.461975
1632,256,256,83.288437,469.998474
1664,256,256,83.766708,476.478027
1696,256,256,83.276443,488.500122
1728,256,256,83.629845,495.613892
1760,256,256,83.199875,507.400635
1792,256,256,83.520050,514.645630
1824,256,256,84.104980,520.192566
1856,256,256,83.475189,533.312256
1888,256,256,83.946976,539.458374
1920,256,256,83.472427,551.720581
1952,256,256,83.847481,558.406921
1984,256,256,83.356407,570.904785
2016,256,256,83.690941,577.794067
2048,256,256,83.248283,590.086487
