dx,dy,dz,gFlops,gpu_comp
32,256,256,204.451660,3.743968
64,256,256,281.584930,5.436800
96,256,256,321.725891,7.137696
128,256,256,292.148010,10.480448
160,256,256,314.048553,12.186976
192,256,256,323.962555,14.176832
224,256,256,313.933868,17.068001
256,256,256,313.757538,19.517248
288,256,256,331.948334,20.753664
320,256,256,322.586670,23.728832
352,256,256,318.015564,26.476896
384,256,256,335.220154,27.401472
416,256,256,349.937347,28.436480
448,256,256,330.749634,32.400478
480,256,256,335.292206,34.244480
512,256,256,346.174530,35.379169
544,256,256,338.316956,38.463425
576,256,256,337.308960,40.847679
608,256,256,345.753143,42.063969
640,256,256,340.866638,44.912609
672,256,256,342.169891,46.978622
704,256,256,345.979401,48.673794
736,256,256,344.743042,51.068737
768,256,256,342.830261,53.586433
800,256,256,348.936432,54.842400
832,256,256,350.975861,56.704674
864,256,256,346.755615,59.602303
896,256,256,348.518127,61.497215
928,256,256,349.196045,63.569889
960,256,256,350.029449,65.605377
992,256,256,349.366333,67.920898
1024,256,256,349.862762,70.012413
1056,256,256,349.753815,72.222786
1088,256,256,351.426178,74.057251
1120,256,256,352.353119,76.034851
1152,256,256,351.882660,78.311836
1184,256,256,350.730408,80.751587
1216,256,256,350.585602,82.968323
1248,256,256,351.506897,84.928513
1280,256,256,351.619232,87.078339
1312,256,256,352.885040,88.935135
1344,256,256,353.679474,90.899651
1376,256,256,352.259277,93.439133
1408,256,256,352.450500,95.560257
1440,256,256,352.132355,97.820381
1472,256,256,352.394318,99.919838
1504,256,256,351.423462,102.374046
1536,256,256,352.726593,104.165955
1568,256,256,352.815704,106.309219
1600,256,256,352.070801,108.708321
1632,256,256,353.838898,110.328415
1664,256,256,352.911713,112.787262
1696,256,256,355.558685,114.100449
1728,256,256,353.558075,116.911102
1760,256,256,353.348206,119.146851
1792,256,256,354.932892,120.771523
1824,256,256,354.534912,123.066147
1856,256,256,353.143890,125.718468
1888,256,256,354.903595,127.251938
1920,256,256,355.080170,129.344391
1952,256,256,355.155273,131.472321
1984,256,256,354.171509,133.998779
2016,256,256,354.684387,135.963165
2048,256,256,355.548798,137.785507
