dx,dy,dz,gFlops,gpu_comp
32,256,256,82.129204,4.723936
64,256,256,127.237007,6.098432
96,256,256,153.235031,7.595648
128,256,256,126.341705,12.283296
160,256,256,134.566055,14.415712
192,256,256,154.963791,15.021824
224,256,256,139.477478,19.471329
256,256,256,141.128143,21.992672
288,256,256,155.472061,22.459072
320,256,256,146.698669,26.446943
352,256,256,145.403107,29.350847
384,256,256,157.445206,29.570145
416,256,256,164.426254,30.674240
448,256,256,148.313599,36.622559
480,256,256,157.454453,36.960510
512,256,256,163.459106,37.976288
544,256,256,150.366104,43.863232
576,256,256,157.403366,44.367008
608,256,256,163.376129,45.119743
640,256,256,153.133194,50.671329
672,256,256,157.476883,51.737343
704,256,256,163.165283,52.311424
736,256,256,158.178833,56.413246
768,256,256,158.134003,58.882687
800,256,256,162.830185,59.567135
832,256,256,164.393585,61.360672
864,256,256,158.409058,66.127998
896,256,256,163.123184,66.595360
928,256,256,165.400513,68.024094
960,256,256,159.268219,73.079201
992,256,256,162.081329,74.204514
1024,256,256,164.646484,75.404831
1056,256,256,160.976181,79.534210
1088,256,256,162.093948,81.379265
1120,256,256,163.801041,82.899712
1152,256,256,162.717407,85.836128
1184,256,256,161.827438,88.705635
1216,256,256,164.250046,89.759361
1248,256,256,164.761780,91.835327
1280,256,256,162.278137,95.631645
1312,256,256,164.198914,96.875778
1344,256,256,165.587845,98.406204
1376,256,256,162.775162,102.490112
1408,256,256,163.548615,104.377632
1440,256,256,164.938843,105.850082
1472,256,256,164.148712,108.723137
1504,256,256,163.965164,111.211037
1536,256,256,164.792572,113.006973
1568,256,256,164.507141,115.561440
1600,256,256,163.641724,118.543457
1632,256,256,165.534821,119.531517
1664,256,256,164.672562,122.513443
1696,256,256,164.230942,125.205246
1728,256,256,165.349960,126.704285
1760,256,256,165.433853,128.985214
1792,256,256,164.034592,132.450684
1824,256,256,164.547302,134.395813
1856,256,256,165.060150,136.328735
1888,256,256,165.560165,138.260391
1920,256,256,165.044083,141.043457
1952,256,256,165.012085,143.421982
1984,256,256,165.213852,145.595139
2016,256,256,164.831635,148.286499
2048,256,256,165.893021,149.676453
