dx,dy,dz,gFlops,gpu_comp
32,256,256,95.403351,2.747744
64,256,256,98.622749,5.316096
96,256,256,98.693245,7.968448
128,256,256,97.610092,10.742496
160,256,256,98.614914,13.291296
192,256,256,99.541496,15.801088
224,256,256,98.487244,18.631935
256,256,256,98.842896,21.217024
288,256,256,98.213120,24.022207
320,256,256,99.130310,26.444384
352,256,256,98.687233,29.219423
384,256,256,98.829277,31.829920
416,256,256,98.945290,34.441982
448,256,256,99.664909,36.823551
480,256,256,99.334618,39.584991
512,256,256,98.207169,42.708736
544,256,256,98.965393,45.030369
576,256,256,98.552940,47.878754
608,256,256,99.392532,50.111774
640,256,256,98.881195,53.022015
672,256,256,98.646164,55.805759
704,256,256,99.433105,58.000481
736,256,256,97.810555,61.642754
768,256,256,99.134705,63.463711
800,256,256,97.378113,67.300545
832,256,256,99.310440,68.630692
864,256,256,98.073677,72.169090
896,256,256,98.661232,74.396317
928,256,256,98.501587,77.178207
960,256,256,100.386742,78.340225
992,256,256,98.376556,82.605698
1024,256,256,99.475235,84.328606
1056,256,256,97.776581,88.474686
1088,256,256,98.328270,90.644287
1120,256,256,97.598267,94.008224
1152,256,256,99.019379,95.306435
1184,256,256,97.061737,99.929474
1216,256,256,98.498802,101.132927
1248,256,256,96.965584,105.435516
1280,256,256,99.187592,105.716446
1312,256,256,96.522041,111.351807
1344,256,256,99.506119,110.646942
1376,256,256,97.206734,115.961021
1408,256,256,98.945045,116.573151
1440,256,256,97.591141,120.876541
1472,256,256,98.447235,122.488190
1504,256,256,98.292419,125.348099
1536,256,256,98.510162,127.732124
1568,256,256,98.935394,129.832764
1600,256,256,97.867226,133.928391
1632,256,256,98.987434,135.061020
1664,256,256,97.494751,139.817657
1696,256,256,99.087013,140.216476
1728,256,256,98.871193,143.173920
1760,256,256,98.859856,145.842010
1792,256,256,98.398453,149.189987
1824,256,256,98.887810,151.102631
1856,256,256,97.808586,155.450073
1888,256,256,99.021500,156.193314
1920,256,256,99.140266,158.650375
1952,256,256,99.459480,160.776871
1984,256,256,100.785561,161.262466
2016,256,256,99.390678,166.163193
2048,256,256,98.900040,169.638107
