dx,dy,dz,gFlops,gpu_comp
32,256,256,185.908234,2.504288
64,256,256,271.418701,3.430624
96,256,256,214.682953,6.505888
128,256,256,273.970367,6.797344
160,256,256,232.265839,10.022304
192,256,256,214.572662,13.018464
224,256,256,243.799133,13.367456
256,256,256,228.833755,16.276192
288,256,256,216.290421,19.372608
320,256,256,231.555710,20.106079
352,256,256,225.929749,22.667423
384,256,256,238.194061,23.454880
416,256,256,226.180252,26.759104
448,256,256,223.386810,29.177856
480,256,256,231.600296,30.153313
512,256,256,228.775726,32.560638
544,256,256,234.458298,33.757183
576,256,256,226.787399,36.951874
608,256,256,226.894379,38.986366
640,256,256,231.348404,40.248192
672,256,256,231.928253,42.154945
704,256,256,229.870117,44.557728
736,256,256,228.216370,46.920639
768,256,256,232.682419,48.020927
800,256,256,230.835846,50.421951
832,256,256,226.477341,53.448002
864,256,256,229.575516,54.754658
896,256,256,226.762360,57.487041
928,256,256,231.677444,58.276993
960,256,256,232.262360,60.134720
992,256,256,225.762573,63.928223
1024,256,256,229.224380,64.993820
1056,256,256,227.125702,67.644196
1088,256,256,230.422516,68.696861
1120,256,256,225.174271,72.365601
1152,256,256,224.386826,74.694397
1184,256,256,227.740784,75.638657
1216,256,256,228.256516,77.507423
1248,256,256,222.850098,81.476929
1280,256,256,226.433426,82.243645
1312,256,256,226.705765,84.198463
1344,256,256,227.273209,86.036736
1376,256,256,228.174713,87.737213
1408,256,256,225.233307,90.950050
1440,256,256,221.134247,94.741310
1472,256,256,224.487900,95.399872
1504,256,256,225.029236,97.239296
1536,256,256,224.726959,99.441795
1568,256,256,222.964554,102.315903
1600,256,256,224.855438,103.526016
1632,256,256,224.942062,105.555870
1664,256,256,223.151291,108.489281
1696,256,256,222.885910,110.707268
1728,256,256,221.953644,113.269859
1760,256,256,225.456970,113.574783
1792,256,256,224.566849,116.098145
1824,256,256,220.804459,120.184898
1856,256,256,221.578766,121.866051
1888,256,256,219.258682,125.278946
1920,256,256,222.149368,125.744514
1952,256,256,219.029831,129.661026
1984,256,256,226.570862,127.400322
2016,256,256,225.213333,130.235489
2048,256,256,223.824188,133.123840
