dx,dy,dz,gFlops,gpu_comp
32,256,256,168.446487,3.660288
64,256,256,158.460953,7.781888
96,256,256,150.764740,12.268704
128,256,256,163.218216,15.110144
160,256,256,186.233643,16.553473
192,256,256,177.194366,20.877504
224,256,256,174.404694,24.746689
256,256,256,175.086441,28.171808
288,256,256,168.064484,33.017471
320,256,256,183.124268,33.669086
352,256,256,179.259872,37.834400
384,256,256,174.658905,42.361153
416,256,256,173.779221,46.123550
448,256,256,174.999069,49.325279
480,256,256,169.913345,54.430336
512,256,256,176.264511,55.967041
544,256,256,176.229675,59.476734
576,256,256,171.722107,64.628418
608,256,256,172.778580,67.801758
640,256,256,176.354721,69.923012
672,256,256,168.854294,76.680412
704,256,256,173.441498,78.207230
736,256,256,174.615158,81.212547
768,256,256,170.685379,86.694626
800,256,256,172.045517,89.592957
832,256,256,174.761688,91.728516
864,256,256,169.847580,98.012543
896,256,256,171.653442,100.573311
928,256,256,173.685272,102.946655
960,256,256,171.181381,108.054276
992,256,256,172.436371,110.843452
1024,256,256,173.316101,113.838272
1056,256,256,169.953918,119.718147
1088,256,256,171.094116,122.523972
1120,256,256,172.309494,125.237984
1152,256,256,169.626724,130.853531
1184,256,256,171.341675,133.142273
1216,256,256,172.042511,136.183685
1248,256,256,170.571472,140.972839
1280,256,256,171.343521,143.936035
1312,256,256,172.736328,146.344833
1344,256,256,168.434464,153.743073
1376,256,256,171.123291,154.930374
1408,256,256,170.337311,159.264923
1440,256,256,168.331573,164.825409
1472,256,256,169.163467,167.659622
1504,256,256,171.397141,169.071930
1536,256,256,167.868851,176.298401
1568,256,256,169.992859,177.722595
1600,256,256,169.694458,181.668488
1632,256,256,167.331055,187.919067
1664,256,256,170.346832,188.211655
1696,256,256,170.810974,191.309860
1728,256,256,168.664429,197.400162
1760,256,256,169.742050,199.779297
1792,256,256,170.485214,202.524963
1824,256,256,167.774612,209.471939
1856,256,256,168.274429,212.513794
1888,256,256,169.020706,215.223328
1920,256,256,168.725433,219.254211
1952,256,256,168.533157,223.162750
1984,256,256,171.385895,223.045700
2016,256,256,168.242416,230.877853
2048,256,256,168.980682,233.517883
