dx,dy,dz,gFlops,gpu_comp
32,256,256,81.845520,3.202912
64,256,256,112.651268,4.654080
96,256,256,127.473511,6.169376
128,256,256,97.401764,10.765472
160,256,256,109.630402,11.955808
192,256,256,129.593262,12.136928
224,256,256,111.942940,16.392351
256,256,256,116.889549,17.941313
288,256,256,129.780197,18.179169
320,256,256,122.356682,21.424576
352,256,256,120.900200,23.850945
384,256,256,129.967804,24.203903
416,256,256,138.777985,24.556288
448,256,256,123.446129,29.729696
480,256,256,130.100021,30.224129
512,256,256,136.900543,30.637600
544,256,256,124.745377,35.724354
576,256,256,130.510406,36.154911
608,256,256,135.915161,36.645920
640,256,256,126.078201,41.584351
672,256,256,131.083282,41.996384
704,256,256,136.025909,42.397568
736,256,256,131.346390,45.903904
768,256,256,131.340286,47.901951
800,256,256,135.314789,48.432255
832,256,256,138.890472,49.072800
864,256,256,131.501999,53.823425
896,256,256,134.995361,54.372478
928,256,256,137.987350,55.093281
960,256,256,132.510895,59.348480
992,256,256,135.027924,60.183582
1024,256,256,137.364029,61.068447
1056,256,256,131.895157,65.588097
1088,256,256,134.997086,66.022881
1120,256,256,137.516708,66.719460
1152,256,256,135.176193,69.813950
1184,256,256,134.546524,72.089027
1216,256,256,137.315491,72.544418
1248,256,256,138.230743,73.960510
1280,256,256,134.911469,77.723267
1312,256,256,136.211517,78.905983
1344,256,256,138.622452,79.424706
1376,256,256,134.126450,84.041534
1408,256,256,136.966949,84.212547
1440,256,256,137.662109,85.691551
1472,256,256,136.116547,88.590431
1504,256,256,136.353470,90.359039
1536,256,256,137.605759,91.441757
1568,256,256,137.495758,93.421471
1600,256,256,136.309479,96.157661
1632,256,256,138.018646,96.866211
1664,256,256,138.685532,98.290627
1696,256,256,136.868149,101.511070
1728,256,256,137.780197,102.741730
1760,256,256,138.673447,103.970306
1792,256,256,136.558334,107.500320
1824,256,256,137.974106,108.297188
1856,256,256,138.767975,109.566719
1888,256,256,137.064865,112.840706
1920,256,256,137.754028,114.179169
1952,256,256,138.600784,115.372963
1984,256,256,139.190292,116.767677
2016,256,256,137.893158,119.767166
2048,256,256,138.425186,121.200607
