dx,dy,dz,gFlops,gpu_comp
32,256,256,97.727409,3.969952
64,256,256,174.560120,4.445152
96,256,256,229.324554,5.075424
128,256,256,172.711304,8.985472
160,256,256,198.120148,9.791360
192,256,256,234.648300,9.920544
224,256,256,196.357208,13.830976
256,256,256,215.619217,14.394752
288,256,256,235.129898,14.850336
320,256,256,211.198029,18.370111
352,256,256,222.175171,19.208736
384,256,256,236.293884,19.702911
416,256,256,251.262299,20.073248
448,256,256,224.672455,24.175743
480,256,256,236.666580,24.589855
512,256,256,250.034241,24.826880
544,256,256,229.493332,28.739584
576,256,256,236.773026,29.494560
608,256,256,247.569595,29.775423
640,256,256,231.245819,33.555038
672,256,256,237.308304,34.332703
704,256,256,244.769562,34.871201
736,256,256,234.349838,38.077183
768,256,256,236.546661,39.363712
800,256,256,243.529404,39.828159
832,256,256,249.346375,40.454975
864,256,256,236.676743,44.259838
896,256,256,241.987305,44.891808
928,256,256,248.583069,45.261410
960,256,256,237.902924,48.924129
992,256,256,241.085831,49.887489
1024,256,256,245.124878,50.648224
1056,256,256,235.992966,54.252094
1088,256,256,240.687119,54.805950
1120,256,256,245.641159,55.280064
1152,256,256,238.536484,58.553024
1184,256,256,240.499283,59.688351
1216,256,256,244.600418,60.273727
1248,256,256,245.254822,61.694817
1280,256,256,240.420990,64.548958
1312,256,256,244.107407,65.163521
1344,256,256,245.710434,66.317375
1376,256,256,239.169754,69.753151
1408,256,256,242.650864,70.351357
1440,256,256,244.338760,71.453217
1472,256,256,239.732117,74.444611
1504,256,256,242.407074,75.223618
1536,256,256,244.672928,76.112671
1568,256,256,240.591370,79.016479
1600,256,256,241.647308,80.276733
1632,256,256,243.425201,81.284225
1664,256,256,241.335083,83.595810
1696,256,256,241.548096,85.128288
1728,256,256,243.852386,85.914879
1760,256,256,245.543381,86.903267
1792,256,256,241.374863,90.011421
1824,256,256,242.961456,91.020477
1856,256,256,245.551483,91.640419
1888,256,256,242.045624,94.570656
1920,256,256,242.790985,95.878304
1952,256,256,245.204010,96.517021
1984,256,256,243.154449,98.926147
2016,256,256,243.310608,100.457214
2048,256,256,243.759827,101.863708
