dx,dy,dz,gFlops,gpu_comp
32,256,256,221.577682,3.454592
64,256,256,224.165985,6.829408
96,256,256,218.804352,10.495136
128,256,256,192.211227,15.929568
160,256,256,168.979523,22.649504
192,256,256,164.169647,27.975712
224,256,256,161.650604,33.146942
256,256,256,162.302719,37.730015
288,256,256,162.433105,42.412193
320,256,256,159.979233,47.847488
352,256,256,162.359863,51.860512
384,256,256,162.099289,56.666046
416,256,256,161.614517,61.572353
448,256,256,164.222931,65.255486
480,256,256,161.995468,70.877953
512,256,256,161.508011,75.831329
544,256,256,162.038773,80.306877
576,256,256,161.726593,85.194946
608,256,256,159.857666,90.979362
640,256,256,159.938538,95.719330
672,256,256,162.290512,99.048737
704,256,256,160.726303,104.775200
736,256,256,160.787430,109.496063
768,256,256,161.112991,114.025887
800,256,256,160.908295,118.928062
832,256,256,160.999268,123.615295
864,256,256,161.544800,127.936226
896,256,256,159.467667,134.402756
928,256,256,160.239090,138.532700
960,256,256,162.237076,141.544800
992,256,256,161.350967,147.066208
1024,256,256,160.732178,152.394714
1056,256,256,158.303604,159.568039
1088,256,256,160.207687,162.449478
1120,256,256,160.893723,166.514374
1152,256,256,162.263123,169.826492
1184,256,256,161.961853,174.868576
1216,256,256,161.423111,180.194138
1248,256,256,161.160645,185.237274
1280,256,256,159.711166,191.711197
1312,256,256,161.995514,193.733017
1344,256,256,160.576981,200.211395
1376,256,256,160.908661,204.555801
1408,256,256,161.158707,208.988159
1440,256,256,160.939438,214.029083
1472,256,256,159.747559,220.417664
1504,256,256,160.451233,224.221664
1536,256,256,159.785416,229.946533
1568,256,256,158.409653,236.775742
1600,256,256,158.483536,241.495270
1632,256,256,159.567642,244.651642
1664,256,256,159.583786,249.423492
1696,256,256,159.127197,254.949539
1728,256,256,159.371796,259.361237
1760,256,256,158.642456,265.378693
1792,256,256,158.784088,269.962738
1824,256,256,158.875320,274.625702
1856,256,256,157.105164,282.592285
1888,256,256,158.269806,285.349243
1920,256,256,157.089066,292.366821
1952,256,256,155.119843,301.013000
1984,256,256,159.315933,297.889526
2016,256,256,155.067642,310.986938
2048,256,256,156.808334,312.416229
