dx,dy,dz,gFlops,gpu_comp
32,256,256,90.006058,8.504544
64,256,256,118.738487,12.893216
96,256,256,133.595795,17.189024
128,256,256,99.104332,30.895136
160,256,256,113.773453,33.639679
192,256,256,135.231583,33.962208
224,256,256,116.507439,45.990398
256,256,256,121.970177,50.206402
288,256,256,135.237228,50.941185
320,256,256,129.271622,59.213345
352,256,256,125.813950,66.924736
384,256,256,135.626450,67.726654
416,256,256,144.377029,68.923615
448,256,256,128.284485,83.536575
480,256,256,135.730362,84.593506
512,256,256,142.571564,85.903297
544,256,256,129.795837,100.256126
576,256,256,136.195312,101.165665
608,256,256,142.445801,102.100227
640,256,256,133.775177,114.439842
672,256,256,136.681519,117.606750
704,256,256,142.297256,118.344734
736,256,256,137.541489,128.002045
768,256,256,137.056320,134.040161
800,256,256,140.879257,135.836258
832,256,256,144.456497,137.771393
864,256,256,136.825562,151.049500
896,256,256,140.788406,152.234787
928,256,256,143.775970,154.395432
960,256,256,137.624756,166.858170
992,256,256,140.302002,169.129990
1024,256,256,143.826920,170.307037
1056,256,256,139.338394,181.286682
1088,256,256,141.037949,184.529465
1120,256,256,143.462616,186.746338
1152,256,256,141.670975,194.511108
1184,256,256,139.850250,202.516891
1216,256,256,143.117783,203.241669
1248,256,256,143.547455,207.965790
1280,256,256,140.515030,217.901382
1312,256,256,141.682327,221.508774
1344,256,256,144.266479,222.846909
1376,256,256,139.747681,235.530212
1408,256,256,142.627853,236.140839
1440,256,256,143.488312,240.059418
1472,256,256,141.955414,248.043961
1504,256,256,142.611237,252.270752
1536,256,256,144.629730,254.042526
1568,256,256,143.099472,262.108337
1600,256,256,142.329300,268.904755
1632,256,256,144.231186,270.666046
1664,256,256,143.909073,276.590942
1696,256,256,142.356842,284.983887
1728,256,256,143.746338,287.554230
1760,256,256,144.451843,291.448883
1792,256,256,142.170837,301.509003
1824,256,256,143.516327,304.015930
1856,256,256,145.312988,305.524719
1888,256,256,143.100601,315.597351
1920,256,256,143.785645,319.417358
1952,256,256,145.306793,321.341400
1984,256,256,145.034821,327.221771
2016,256,256,143.588791,335.848022
2048,256,256,144.843307,338.223907
