dx,dy,dz,gFlops,gpu_comp
32,256,256,169.071976,4.527424
64,256,256,169.943405,9.008416
96,256,256,170.081772,13.501632
128,256,256,169.666168,18.046272
160,256,256,165.082870,23.184128
192,256,256,165.256760,27.791679
224,256,256,162.837799,32.905281
256,256,256,163.351761,37.487713
288,256,256,163.400284,42.161152
320,256,256,159.322662,48.044670
352,256,256,163.511642,51.495201
384,256,256,162.744629,56.441345
416,256,256,161.777130,61.510464
448,256,256,165.726471,64.663460
480,256,256,162.885086,70.490845
512,256,256,160.454453,76.329247
544,256,256,163.111252,79.778847
576,256,256,163.025131,84.516350
608,256,256,158.045029,92.022820
640,256,256,160.391098,95.449249
672,256,256,162.787460,98.746368
704,256,256,161.331818,104.381950
736,256,256,161.245193,109.185219
768,256,256,160.449142,114.497665
800,256,256,161.215454,118.701469
832,256,256,161.396820,123.310814
864,256,256,161.606781,127.887169
896,256,256,159.326019,134.522247
928,256,256,160.535858,138.276611
960,256,256,163.043762,140.844482
992,256,256,161.519836,146.912445
1024,256,256,161.167053,151.983521
1056,256,256,158.443420,159.427231
1088,256,256,160.364487,162.290649
1120,256,256,161.246368,166.150208
1152,256,256,163.637360,168.400284
1184,256,256,162.787521,173.981628
1216,256,256,162.236298,179.290939
1248,256,256,162.481995,183.730881
1280,256,256,158.799088,192.812317
1312,256,256,159.324280,196.981155
1344,256,256,161.721588,198.794373
1376,256,256,162.061386,203.100830
1408,256,256,163.440109,206.070969
1440,256,256,162.379745,212.130661
1472,256,256,161.509628,218.012894
1504,256,256,162.696762,221.126968
1536,256,256,161.181961,227.954178
1568,256,256,158.911758,236.027618
1600,256,256,160.564728,238.365082
1632,256,256,161.263092,242.079483
1664,256,256,161.232330,246.873215
1696,256,256,160.845932,252.225250
1728,256,256,160.847855,256.981140
1760,256,256,160.818359,261.788055
1792,256,256,161.293457,265.762726
1824,256,256,161.171585,270.713013
1856,256,256,158.976074,279.266602
1888,256,256,160.654434,281.113739
1920,256,256,158.350266,290.038208
1952,256,256,155.583694,300.115570
1984,256,256,160.918671,294.922577
2016,256,256,155.118607,310.884766
2048,256,256,158.505386,309.071320
