dx,dy,dz,gFlops,gpu_comp
32,256,256,66.072510,3.967520
64,256,256,116.608780,4.496128
96,256,256,153.098602,5.136768
128,256,256,110.691475,9.472960
160,256,256,133.331161,9.830560
192,256,256,158.290848,9.936544
224,256,256,130.728668,14.036768
256,256,256,142.429626,14.724128
288,256,256,158.138916,14.919136
320,256,256,139.771606,18.755169
352,256,256,147.973236,19.487200
384,256,256,158.785080,19.811232
416,256,256,167.883133,20.299072
448,256,256,150.328476,24.413313
480,256,256,158.907928,24.744896
512,256,256,166.933487,25.125601
544,256,256,153.729492,28.988895
576,256,256,158.587570,29.753857
608,256,256,166.352280,29.940895
640,256,256,155.370880,33.744289
672,256,256,158.590363,34.712223
704,256,256,163.993103,35.167137
736,256,256,156.420624,38.545506
768,256,256,158.684860,39.647488
800,256,256,163.875275,39.991390
832,256,256,166.867096,40.845345
864,256,256,159.244553,44.446655
896,256,256,162.597061,45.142464
928,256,256,165.342804,45.978271
960,256,256,160.043442,49.138657
992,256,256,162.113434,50.128258
1024,256,256,164.932877,50.860737
1056,256,256,158.989182,54.410946
1088,256,256,161.455872,55.203297
1120,256,256,164.432419,55.798241
1152,256,256,160.072250,58.955776
1184,256,256,161.333237,60.119839
1216,256,256,164.054398,60.720543
1248,256,256,164.788422,62.040863
1280,256,256,161.266418,65.021347
1312,256,256,163.402008,65.775841
1344,256,256,165.147568,66.667938
1376,256,256,160.496735,70.233154
1408,256,256,162.493958,70.983170
1440,256,256,163.866440,71.988380
1472,256,256,161.198181,74.806206
1504,256,256,162.607361,75.770050
1536,256,256,163.907211,76.768509
1568,256,256,161.290955,79.639038
1600,256,256,162.502731,80.658333
1632,256,256,163.302124,81.868767
1664,256,256,162.280350,83.999619
1696,256,256,162.143250,85.687393
1728,256,256,163.616150,86.518211
1760,256,256,164.426605,87.686050
1792,256,256,161.754227,90.755363
1824,256,256,162.777039,91.795555
1856,256,256,163.502502,92.991554
1888,256,256,162.317398,95.285507
1920,256,256,162.669220,96.690941
1952,256,256,163.500992,97.802368
1984,256,256,163.118698,99.638657
2016,256,256,163.445404,101.043358
2048,256,256,163.649185,102.519394
